Variable Explanation:

senator- Name of Senator (first last)
party- 0= Republican, 1= Democrat, 2= Independent
sex- 1=Male, 0=Female
trade_date- Date of initial transaction
owner- Owner of the trade (Spouse, Child, or Self=Senator)
ticker- Stock Ticker
type- Purchase or Sale
trade_amount_max- Maximum amount the trade could have been
trade_amount_min- Minimum amount the trade could have been
buy_one_year_change- One year change in value of the stock purchased from the date of transaction
one_mo_vtsax_change- One month change in value of the VTSAX from the date of transaction
one_year_vtsax_change- One year change in value of the VTSAX from the date of transaction
buy_compare_one_year- Change in stock value minus change in VTSAX after one year from date of transaction
one_month_sell- One month change in value of the stock sold from the date of transaction
one_month_sell_compare- Change in stock value minus change in VTSAX after one month from date of transaction
weight- Weighted value of the average between the minimum and maximum amount the trade could have been

Data:

senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
Thomas Tillis,0,1,13feb2015,Joint,MG,Sale,15000,1000,,-.014962121,-.129924242,,-.092230576,-.077268455,1
Thomas Tillis,0,1,13feb2015,Joint,MFRM,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,MDCA,Sale,15000,1000,,-.014962121,-.129924242,,.054751662,.069713783,1
Thomas Tillis,0,1,13feb2015,Joint,MASI,Sale,15000,1000,,-.014962121,-.129924242,,.127465303,.142427424,1
Thomas Tillis,0,1,13feb2015,Joint,LSTR,Sale,15000,1000,,-.014962121,-.129924242,,-.011512518,.003449603,1
Thomas Tillis,0,1,13feb2015,Joint,LOCK,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,LL,Sale,15000,1000,,-.014962121,-.129924242,,-.520332862,-.505370741,1
Thomas Tillis,0,1,13feb2015,Joint,KWR,Sale,15000,1000,,-.014962121,-.129924242,,-.026736111,-.01177399,1
Thomas Tillis,0,1,13feb2015,Joint,JJSF,Sale,15000,1000,,-.014962121,-.129924242,,.027078337,.042040459,1
Thomas Tillis,0,1,13feb2015,Joint,IPCM,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,ICUI,Sale,15000,1000,,-.014962121,-.129924242,,.019105417,.034067538,1
Thomas Tillis,0,1,13feb2015,Joint,ICON,Sale,15000,1000,,-.014962121,-.129924242,,-.055151176,-.040189055,1
Thomas Tillis,0,1,13feb2015,Joint,HUBG,Sale,15000,1000,,-.014962121,-.129924242,,.01292448,.027886602,1
Thomas Tillis,0,1,13feb2015,Joint,IART,Sale,15000,1000,,-.014962121,-.129924242,,.03550648,.050468601,1
Thomas Tillis,0,1,13feb2015,Joint,HLX,Sale,15000,1000,,-.014962121,-.129924242,,-.293501048,-.278538927,1
Thomas Tillis,0,1,13feb2015,Joint,HF,Sale,15000,1000,,-.014962121,-.129924242,,.005089059,.02005118,1
Thomas Tillis,0,1,13feb2015,Joint,HEI,Sale,15000,1000,,-.014962121,-.129924242,,-.043840625,-.028878504,1
Thomas Tillis,0,1,13feb2015,Joint,HCSG,Sale,15000,1000,,-.014962121,-.129924242,,-.009027987,.005934134,1
Thomas Tillis,0,1,13feb2015,Joint,GMED,Sale,15000,1000,,-.014962121,-.129924242,,.001609658,.016571779,1
Thomas Tillis,0,1,13feb2015,Joint,FNGN,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,FMBI,Sale,15000,1000,,-.014962121,-.129924242,,.032410136,.047372257,1
Thomas Tillis,0,1,13feb2015,Joint,FET,Sale,15000,1000,,-.014962121,-.129924242,,-.00855615,.006405971,1
Thomas Tillis,0,1,13feb2015,Joint,EVR,Sale,15000,1000,,-.014962121,-.129924242,,-.026275412,-.011313291,1
Thomas Tillis,0,1,13feb2015,Joint,EPAY,Sale,15000,1000,,-.014962121,-.129924242,,.017362394,.032324515,1
Thomas Tillis,0,1,13feb2015,Joint,EGBN,Sale,15000,1000,,-.014962121,-.129924242,,.023332418,.03829454,1
Thomas Tillis,0,1,13feb2015,Joint,DRQ,Sale,15000,1000,,-.014962121,-.129924242,,-.098677934,-.083715813,1
Thomas Tillis,0,1,13feb2015,Joint,DIOD,Sale,15000,1000,,-.014962121,-.129924242,,.073354908,.08831703,1
Thomas Tillis,0,1,13feb2015,Joint,DFRG,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CYBX,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CVLT,Sale,15000,1000,,-.014962121,-.129924242,,.03021978,.045181901,1
Thomas Tillis,0,1,13feb2015,Joint,CTRL,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CTCT,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CRZO,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CMN,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CLC,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,CHEF,Sale,15000,1000,,-.014962121,-.129924242,,-.039982425,-.025020304,1
Thomas Tillis,0,1,13feb2015,Joint,CGNX,Sale,15000,1000,,-.014962121,-.129924242,,.162123386,.177085507,1
Thomas Tillis,0,1,13feb2015,Joint,CASY,Sale,15000,1000,,-.014962121,-.129924242,,-.010457663,.004504458,1
Thomas Tillis,0,1,13feb2015,Joint,BMR,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,BIO,Sale,15000,1000,,-.014962121,-.129924242,,.139743156,.154705278,1
Thomas Tillis,0,1,13feb2015,Joint,BERY,Sale,15000,1000,,-.014962121,-.129924242,,-.00971984,.005242281,1
Thomas Tillis,0,1,13feb2015,Joint,BECN,Sale,15000,1000,,-.014962121,-.129924242,,.009259259,.02422138,1
Thomas Tillis,0,1,13feb2015,Joint,BCPC,Sale,15000,1000,,-.014962121,-.129924242,,-.025953936,-.010991815,1
Thomas Tillis,0,1,13feb2015,Joint,ATRO,Sale,15000,1000,,-.014962121,-.129924242,,.24707715,.262039271,1
Thomas Tillis,0,1,13feb2015,Joint,AMSG,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,ALE,Sale,15000,1000,,-.014962121,-.129924242,,-.019757689,-.004795568,1
Thomas Tillis,0,1,13feb2015,Joint,AKRX,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,AFSI,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,ABCO,Sale,15000,1000,,-.014962121,-.129924242,,,,1
Thomas Tillis,0,1,13feb2015,Joint,AAT,Sale,15000,1000,,-.014962121,-.129924242,,-.01364064,.001321482,1
Thomas Tillis,0,1,13feb2015,Joint,AAON,Sale,15000,1000,,-.014962121,-.129924242,,-.05220368,-.037241559,1
David Perdue,0,1,12feb2015,Joint,WPZ,Sale,15000,1000,,-.004756469,-.142884323,,,,1
David Perdue,0,1,12feb2015,Joint,XLS-WI,Sale,15000,1000,,-.004756469,-.142884323,,,,1
David Perdue,0,1,12feb2015,Joint,CIT,Purchase,15000,1000,-.448742747,-.004756469,-.142884323,-.305858424,,,1
Sheldon Whitehouse,1,1,12feb2015,Joint,CMRE,Sale,50000,15000,,-.004756469,-.142884323,,-.028497409,-.023740941,4.0599999
Thomas Carper,1,1,12feb2015,Spouse,VLO,Sale,15000,1000,,-.004756469,-.142884323,,.021750663,.026507132,1
Thomas Carper,1,1,12feb2015,Spouse,--,Purchase,15000,1000,,-.004756469,-.142884323,,,,1
Thomas Carper,1,1,12feb2015,Spouse,--,Sale,15000,1000,,-.004756469,-.142884323,,,,1
Thomas Carper,1,1,12feb2015,Spouse,--,Sale,15000,1000,,-.004756469,-.142884323,,,,1
Thomas Carper,1,1,12feb2015,Spouse,ABBV,Purchase,15000,1000,-.085363716,-.004756469,-.142884323,.057520607,,,1
Thomas Carper,1,1,12feb2015,Spouse,ABT,Purchase,15000,1000,-.196373286,-.004756469,-.142884323,-.053488963,,,1
Thomas Carper,1,1,12feb2015,Spouse,AAPL,Purchase,15000,1000,-.259054246,-.004756469,-.142884323,-.116169924,,,1
Thomas Carper,1,1,12feb2015,Spouse,--,Sale,15000,1000,,-.004756469,-.142884323,,,,1
Thomas Carper,1,1,12feb2015,Spouse,ITW,Sale,15000,1000,,-.004756469,-.142884323,,.003068112,.007824581,1
Susan Collins,0,0,12feb2015,Spouse,--,Purchase,50000000,25000000,,-.004756469,-.142884323,,,,31.25
David Perdue,0,1,11feb2015,Joint,WPZ,Sale,15000,1000,,-.007686395,-.123558801,,,,1
David Perdue,0,1,11feb2015,Joint,TAP,Sale,15000,1000,,-.007686395,-.123558801,,.009315068,.017001464,1
Patrick Toomey,0,1,11feb2015,Self,PFS,Sale,50000,15000,,-.007686395,-.123558801,,-.001097489,.006588906,4.0599999
David Perdue,0,1,10feb2015,Joint,WPZ,Sale,15000,1000,,-.007111282,-.123774745,,,,1
David Perdue,0,1,10feb2015,Joint,WOOF,Sale,15000,1000,,-.007111282,-.123774745,,,,1
Pat Roberts,0,1,10feb2015,Spouse,MIK,Sale,15000,1000,,-.007111282,-.123774745,,.006552603,.013663885,1
David Perdue,0,1,09feb2015,Joint,CBS,Purchase,15000,1000,,.019219569,-.113764318,,,,1
David Perdue,0,1,06feb2015,Joint,AAN,Sale,15000,1000,,.010823348,-.103594898,,,,1
Thomas Carper,1,1,06feb2015,Spouse,--,Purchase,15000,1000,,.010823348,-.103594898,,,,1
David Perdue,0,1,05feb2015,Joint,AAN,Sale,15000,1000,,.02177264,-.087861272,,,,1
David Perdue,0,1,05feb2015,Joint,KN,Purchase,15000,1000,-.424454148,.02177264,-.087861272,-.336592877,,,1
David Perdue,0,1,05feb2015,Joint,CBS,Purchase,15000,1000,,.02177264,-.087861272,,,,1
David Perdue,0,1,05feb2015,Joint,CIT,Purchase,15000,1000,-.393005464,.02177264,-.087861272,-.305144193,,,1
Pat Roberts,0,1,05feb2015,Spouse,DVN,Purchase,15000,1000,-.5913846149999999,.02177264,-.087861272,-.503523344,,,1
Pat Roberts,0,1,05feb2015,Spouse,GM,Purchase,15000,1000,-.209931034,.02177264,-.087861272,-.122069763,,,1
Pat Roberts,0,1,05feb2015,Spouse,CELG,Purchase,15000,1000,,.02177264,-.087861272,,,,1
Thomas Carper,1,1,05feb2015,Spouse,--,Sale,15000,1000,,.02177264,-.087861272,,,,1
Thomas Tillis,0,1,05feb2015,Joint,NICE,Sale,15000,1000,,.02177264,-.087861272,,.10815402,.086381381,1
David Perdue,0,1,04feb2015,Joint,TAP,Sale,15000,1000,,.031560491,-.080264952,,-.043388696,-.074949187,1
David Perdue,0,1,04feb2015,Joint,AAN,Sale,15000,1000,,.031560491,-.080264952,,,,1
David Perdue,0,1,04feb2015,Joint,AAN,Sale,15000,1000,,.031560491,-.080264952,,,,1
David Perdue,0,1,03feb2015,Joint,TAP,Sale,15000,1000,,.031826121,-.088492141,,-.039953751,-.071779872,1
Rafael Cruz,0,1,03feb2015,Joint,PAGP,Purchase,100000,50000,-.727141975,.031826121,-.088492141,-.638649834,,,9.3800001
David Perdue,0,1,02feb2015,Joint,WPZ,Sale,15000,1000,,.051802245,-.056529447,,,,1
Christopher Coons,1,1,30jan2015,Self,--,Sale,1000000,500000,,.057604146,-.044847518,,,,31.25
David Perdue,0,1,30jan2015,Joint,ZTS,Sale,50000,15000,,.057604146,-.044847518,,.078633279,.021029133,4.0599999
Patrick Toomey,0,1,30jan2015,Spouse,XLV,Purchase,15000,1000,-.040421539,.057604146,-.044847518,.00442598,,,1
Patrick Toomey,0,1,30jan2015,Spouse,XLU,Purchase,15000,1000,-.060016556,.057604146,-.044847518,-.015169038,,,1
Patrick Toomey,0,1,30jan2015,Spouse,QQQ,Sale,15000,1000,,.057604146,-.044847518,,.072205737,.014601591,1
Patrick Toomey,0,1,30jan2015,Spouse,SPY,Sale,50000,15000,,.057604146,-.044847518,,.056204563,-.001399583,4.0599999
Thomas Carper,1,1,30jan2015,Spouse,--,Purchase,15000,1000,,.057604146,-.044847518,,,,1
Thomas Carper,1,1,30jan2015,Spouse,--,Purchase,50000,15000,,.057604146,-.044847518,,,,4.0599999
David Perdue,0,1,29jan2015,Joint,TAP,Sale,15000,1000,,.047000983,-.081415929,,-.010124311,-.057125294,1
David Perdue,0,1,29jan2015,Joint,ZTS,Sale,15000,1000,,.047000983,-.081415929,,.076177285,.029176302,1
Thomas Carper,1,1,29jan2015,Spouse,--,Sale,15000,1000,,.047000983,-.081415929,,,,1
Thomas Carper,1,1,29jan2015,Spouse,--,Sale,50000,15000,,.047000983,-.081415929,,,,4.0599999
Daniel Sullivan,0,1,28jan2015,Joint,SPY,Sale,15000,1000,,.058169545,-.076434386,,.057409813,-.000759732,1
Daniel Sullivan,0,1,28jan2015,Joint,IWD,Sale,15000,1000,,.058169545,-.076434386,,.047652071,-.010517475,1
Daniel Sullivan,0,1,28jan2015,Joint,XLI,Sale,15000,1000,,.058169545,-.076434386,,.057986871,-.000182674,1
Pat Roberts,0,1,28jan2015,Spouse,BIDU,Purchase,50000,15000,-.281603195,.058169545,-.076434386,-.20516881,,,4.0599999
Pat Roberts,0,1,28jan2015,Spouse,AAPL,Purchase,15000,1000,-.189836094,.058169545,-.076434386,-.113401708,,,1
Thomas Carper,1,1,28jan2015,Spouse,--,Purchase,15000,1000,,.058169545,-.076434386,,,,1
Thomas Carper,1,1,28jan2015,Spouse,TGT,Sale,15000,1000,,.058169545,-.076434386,,.038917318,-.019252228,1
David Perdue,0,1,27jan2015,Joint,KN,Purchase,15000,1000,-.422619048,.043665557,-.078715489,-.343903559,,,1
David Perdue,0,1,27jan2015,Joint,TAP,Sale,15000,1000,,.043665557,-.078715489,,-.012637008,-.056302565,1
Gary Peters,1,1,27jan2015,Self,--,Purchase,50000,15000,,.043665557,-.078715489,,,,4.0599999
Gary Peters,1,1,27jan2015,Self,MDT,Purchase,50000,15000,.004384799,.043665557,-.078715489,.083100288,,,4.0599999
Pat Roberts,0,1,27jan2015,Spouse,NFLX,Purchase,50000,15000,.507828129,.043665557,-.078715489,.586543618,,,4.0599999
David Perdue,0,1,26jan2015,Joint,BK,Sale,15000,1000,,.029024768,-.103328173,,.046766435,.017741667,1
Thomas Carper,1,1,26jan2015,Spouse,HBI,Purchase,15000,1000,.025297488,.029024768,-.103328173,.128625661,,,1
David Perdue,0,1,23jan2015,Joint,AAN,Sale,15000,1000,,.03381267,-.084143024,,,,1
Sheldon Whitehouse,1,1,23jan2015,Self,DHR,Sale,50000,15000,,.03381267,-.084143024,,.042072349,.008259679,4.0599999
Sheldon Whitehouse,1,1,23jan2015,Self,ACE,Sale,50000,15000,,.03381267,-.084143024,,.065326633,.031513963,4.0599999
Sheldon Whitehouse,1,1,23jan2015,Self,GILD,Purchase,50000,15000,-.129903354,.03381267,-.084143024,-.04576033,,,4.0599999
David Perdue,0,1,22jan2015,Joint,BCR,Sale,15000,1000,,.022432798,-.107329337,,,,1
Thomas Carper,1,1,22jan2015,Spouse,--,Purchase,15000,1000,,.022432798,-.107329337,,,,1
Thomas Carper,1,1,22jan2015,Spouse,PNQI,Purchase,15000,1000,.047576569,.022432798,-.107329337,.154905905,,,1
Thomas Carper,1,1,22jan2015,Spouse,--,Purchase,15000,1000,,.022432798,-.107329337,,,,1
David Perdue,0,1,21jan2015,Joint,KN,Purchase,15000,1000,-.468735526,.039285013,-.097230407,-.371505119,,,1
Richard Burr,0,1,21jan2015,,,,,,,.039285013,-.097230407,,,,
Pat Roberts,0,1,16jan2015,Spouse,ZNGA,Sale,15000,1000,,.042654028,-.081951027,,-.141762452,-.184416481,1
Pat Roberts,0,1,16jan2015,Spouse,TCS,Sale,15000,1000,,.042654028,-.081951027,,.111294766,.068640737,1
Pat Roberts,0,1,16jan2015,Spouse,NFLX,Sale,50000,15000,,.042654028,-.081951027,,.381690509,.339036481,4.0599999
John Hoeven,0,1,16jan2015,Self,NOG,Purchase,50000,15000,-.545454545,.042654028,-.081951027,-.463503519,,,4.0599999
John Hoeven,0,1,16jan2015,Self,NOG,Purchase,50000,15000,-.545454545,.042654028,-.081951027,-.463503519,,,4.0599999
David Perdue,0,1,15jan2015,Joint,CLX,Sale,15000,1000,,.052252252,-.049249249,,.008101313,-.044150939,1
David Perdue,0,1,15jan2015,Joint,BPL,Purchase,15000,1000,-.071045576,.052252252,-.049249249,-.021796327,,,1
David Perdue,0,1,14jan2015,Joint,AR,Purchase,15000,1000,-.448753463,.031107589,-.07390529,-.374848172,,,1
David Perdue,0,1,14jan2015,Joint,CBS,Purchase,15000,1000,,.031107589,-.07390529,,,,1
David Perdue,0,1,14jan2015,Joint,WPX,Purchase,15000,1000,,.031107589,-.07390529,,,,1
David Perdue,0,1,14jan2015,Joint,ZTS,Sale,15000,1000,,.031107589,-.07390529,,.063676505,.032568916,1
Sheldon Whitehouse,1,1,14jan2015,Child,ETN,Sale,15000,1000,,.031107589,-.07390529,,.094800747,.063693159,1
Sheldon Whitehouse,1,1,14jan2015,Joint,DD,Sale,15000,1000,,.031107589,-.07390529,,,,1
Sheldon Whitehouse,1,1,14jan2015,Joint,ETN,Sale,50000,15000,,.031107589,-.07390529,,.094800747,.063693159,4.0599999
Sheldon Whitehouse,1,1,14jan2015,Self,AIG,Sale,15000,1000,,.031107589,-.07390529,,.016932659,-.01417493,1
Sheldon Whitehouse,1,1,14jan2015,Self,KLXI,Sale,15000,1000,,.031107589,-.07390529,,,,1
David Perdue,0,1,13jan2015,Joint,AAN,Sale,15000,1000,,.025221675,-.054384236,,,,1
David Perdue,0,1,13jan2015,Joint,BK,Sale,15000,1000,,.025221675,-.054384236,,.017708333,-.007513342,1
David Perdue,0,1,13jan2015,Joint,CBS,Purchase,15000,1000,,.025221675,-.054384236,,,,1
Susan Collins,0,0,13jan2015,Spouse,WCN,Purchase,15000,1000,-.140820488,.025221675,-.054384236,-.086436252,,,1
Susan Collins,0,0,13jan2015,Spouse,UL,Purchase,15000,1000,.019936008,.025221675,-.054384236,.074320244,,,1
Susan Collins,0,0,13jan2015,Spouse,MTD,Purchase,50000,15000,.068702805,.025221675,-.054384236,.123087041,,,4.0599999
Susan Collins,0,0,13jan2015,Spouse,CVS,Purchase,15000,1000,-.015939942,.025221675,-.054384236,.038444294,,,1
Susan Collins,0,0,13jan2015,Spouse,ADP,Sale,15000,1000,,.025221675,-.054384236,,.030245296,.005023622,1
Susan Collins,0,0,13jan2015,Spouse,AAPL,Purchase,15000,1000,-.093086554,.025221675,-.054384236,-.038702318,,,1
Susan Collins,0,0,13jan2015,Spouse,AXP,Purchase,15000,1000,-.27826964,.025221675,-.054384236,-.223885404,,,1
David Perdue,0,1,12jan2015,Joint,--,Purchase,1000000,500000,,.012979351,-.06273353,,,,31.25
David Perdue,0,1,09jan2015,Joint,CBS,Purchase,50000,15000,,.009758002,-.069476971,,,,4.0599999
David Perdue,0,1,08jan2015,Joint,KN,Purchase,15000,1000,-.458828523,.004645761,-.066395664,-.392432859,,,1
David Perdue,0,1,08jan2015,Joint,AAN,Sale,15000,1000,,.004645761,-.066395664,,,,1
David Perdue,0,1,08jan2015,Joint,AAN,Sale,15000,1000,,.004645761,-.066395664,,,,1
Michael Enzi,1,1,08jan2015,Joint,--,Purchase,50000,15000,,.004645761,-.066395664,,,,4.0599999
Richard Burr,0,1,08jan2015,,,,,,,.004645761,-.066395664,,,,
David Perdue,0,1,07jan2015,Joint,AM,Purchase,15000,1000,,.011030136,-.026393539,,,,1
David Perdue,0,1,06jan2015,Joint,--,Purchase,1000000,500000,,.027107833,-.001395256,,,,31.25
John Hoeven,0,1,06jan2015,Self,FCX,Sale,100000,50000,,.027107833,-.001395256,,-.157569042,-.184676875,9.3800001
John Hoeven,0,1,06jan2015,Self,COH,Sale,100000,50000,,.027107833,-.001395256,,,,9.3800001
Patrick Toomey,0,1,05jan2015,Joint,SHY,Purchase,50000,15000,-.00082801,.002171338,-.012830636,.012002625,,,4.0599999
Patrick Toomey,0,1,05jan2015,Joint,PCY,Sale,50000,15000,,.002171338,-.012830636,,.035112863,.032941524,4.0599999
Pat Roberts,0,1,02jan2015,Spouse,TCS,Purchase,15000,1000,,-.027147566,-.030250145,,,,1
Pat Roberts,0,1,02jan2015,Spouse,TWTR,Purchase,15000,1000,,-.027147566,-.030250145,,,,1
Patrick Toomey,0,1,31dec2014,Joint,CVX,Purchase,50000,15000,-.196915671,-.023837209,-.006589147,-.190326524,,,4.0599999
Thomas Carper,1,1,31dec2014,Spouse,--,Sale,15000,1000,,-.023837209,-.006589147,,,,1
Roy Blunt,0,1,30dec2014,Spouse,--,Sale,100000,50000,,-.019769674,-.008829175,,,,9.3800001
Thomas Carper,1,1,26dec2014,Spouse,--,Purchase,15000,1000,,-.015496461,-.012052803,,,,1
Thomas Carper,1,1,26dec2014,Spouse,--,Purchase,50000,15000,,-.015496461,-.012052803,,,,4.0599999
Thomas Carper,1,1,24dec2014,Spouse,--,Sale,50000,15000,,-.022465438,-.015168971,,,,4.0599999
Pat Roberts,0,1,19dec2014,Spouse,BA,Purchase,15000,1000,.105759328,-.021638331,-.037287481,.143046809,,,1
Susan Collins,0,0,18dec2014,Spouse,TOLLX,Purchase,15000,1000,-.156143924,-.035714286,-.016216216,-.139927708,,,1
Sheldon Whitehouse,1,1,18dec2014,Spouse,TJX,Purchase,15000,1000,.053220036,-.035714286,-.016216216,.069436252,,,1
Sheldon Whitehouse,1,1,18dec2014,Child,ORCL,Purchase,15000,1000,-.185667034,-.035714286,-.016216216,-.169450818,,,1
Sheldon Whitehouse,1,1,18dec2014,Child,,Purchase,15000,1000,,-.035714286,-.016216216,,,,1
Sheldon Whitehouse,1,1,18dec2014,Child,KORS,Sale,15000,1000,,-.035714286,-.016216216,,,,1
Sheldon Whitehouse,1,1,18dec2014,Joint,CMRE,Purchase,15000,1000,-.5024051309999999,-.035714286,-.016216216,-.486188915,,,1
Sheldon Whitehouse,1,1,18dec2014,Self,AMGN,Purchase,50000,15000,-.041844729,-.035714286,-.016216216,-.025628513,,,4.0599999
Sheldon Whitehouse,1,1,18dec2014,Self,HYH,Sale,15000,1000,,-.035714286,-.016216216,,,,1
Sheldon Whitehouse,1,1,18dec2014,Self,SSYS,Sale,15000,1000,,-.035714286,-.016216216,,-.109613428,-.073899143,1
Sheldon Whitehouse,1,1,18dec2014,Self,ABBV,Purchase,15000,1000,-.169905771,-.035714286,-.016216216,-.153689555,,,1
Sheldon Whitehouse,1,1,18dec2014,Self,KEYS,Sale,15000,1000,,-.035714286,-.016216216,,.01055409,.046268375,1
Sheldon Whitehouse,1,1,18dec2014,Self,,Purchase,15000,1000,,-.035714286,-.016216216,,,,1
Sheldon Whitehouse,1,1,18dec2014,Self,KORS,Sale,15000,1000,,-.035714286,-.016216216,,,,1
Sheldon Whitehouse,1,1,18dec2014,Self,BEAV,Sale,50000,15000,,-.035714286,-.016216216,,,,4.0599999
Patrick Toomey,0,1,18dec2014,Self,,Purchase,50000,15000,,-.035714286,-.016216216,,,,4.0599999
Patrick Toomey,0,1,18dec2014,Self,PFS,Sale,15000,1000,,-.035714286,-.016216216,,-.065930484,-.030216199,1
Patrick Toomey,0,1,18dec2014,Self,ESV,Purchase,50000,15000,,-.035714286,-.016216216,,,,4.0599999
Patrick Toomey,0,1,17dec2014,Self,PFS,Sale,15000,1000,,-.00335703,.021129542,,-.05199326,-.04863623,1
Thomas Carper,1,1,15dec2014,Spouse,DD,Purchase,15000,1000,,.018018018,.009009009,,,,1
Susan Collins,0,0,15dec2014,Spouse,TOLLX,Sale,15000,1000,,.018018018,.009009009,,-.010026738,-.028044756,1
Susan Collins,0,0,15dec2014,Spouse,TOLLX,Sale,15000,1000,,.018018018,.009009009,,-.010026738,-.028044756,1
Pat Roberts,0,1,12dec2014,Spouse,XOM,Sale,15000,1000,,.018687873,-.000795229,,.063510393,.04482252,1
Pat Roberts,0,1,12dec2014,Spouse,BAC,Sale,15000,1000,,.018687873,-.000795229,,-.008756567,-.02744444,1
Mark Warner,1,1,12dec2014,,,,,,,.018687873,-.000795229,,,,
Susan Collins,0,0,11dec2014,Spouse,WASCX,Purchase,15000,1000,-.140725806,.011156782,.003131728,-.143857535,,,1
Susan Collins,0,0,11dec2014,Spouse,DVFAX,Purchase,15000,1000,-.103513174,.011156782,.003131728,-.106644903,,,1
Pat Roberts,0,1,11dec2014,Spouse,MIK,Purchase,15000,1000,-.026632302,.011156782,.003131728,-.029764031,,,1
Susan Collins,0,0,10dec2014,Spouse,MDDVX,Purchase,15000,1000,-.044020257,-.001573255,.005309735,-.049329992,,,1
Susan Collins,0,0,10dec2014,Spouse,MDDVX,Purchase,15000,1000,-.044020257,-.001573255,.005309735,-.049329992,,,1
Timothy Kaine,1,1,03dec2014,Child,--,Purchase,50000,15000,,-.008073818,.00153787,,,,4.0599999
Timothy Kaine,1,1,03dec2014,Child,KMI,Purchase,50000,15000,-.506096103,-.008073818,.00153787,-.507633973,,,4.0599999
John Hoeven,0,1,03dec2014,Self,--,Purchase,100000,50000,,-.008073818,.00153787,,,,9.3800001
Benjamin Cardin,1,1,01dec2014,Joint,--,Sale,15000,1000,,.017888392,.013805172,,,,1
Patrick Toomey,0,1,30nov2014,Self,PFS,Sale,100000,50000,,,,,,,9.3800001
Thomas Carper,1,1,26nov2014,Spouse,--,Sale,15000,1000,,.000192049,.00460918,,,,1
Thomas Carper,1,1,26nov2014,Spouse,BTF,Sale,50000,15000,,.000192049,.00460918,,,,4.0599999
Sheldon Whitehouse,1,1,25nov2014,Child,PCAR,Purchase,15000,1000,-.231212978,.002696456,.006548536,-.237761514,,,1
Sheldon Whitehouse,1,1,25nov2014,Child,IBM,Sale,15000,1000,,.002696456,.006548536,,.002967359,.000270903,1
Sheldon Whitehouse,1,1,25nov2014,Joint,PCAR,Purchase,15000,1000,-.231212978,.002696456,.006548536,-.237761514,,,1
Sheldon Whitehouse,1,1,25nov2014,Joint,PRU,Purchase,15000,1000,.005029828,.002696456,.006548536,-.001518708,,,1
Sheldon Whitehouse,1,1,25nov2014,Self,,Purchase,15000,1000,,.002696456,.006548536,,,,1
Joseph ManchinIii,1,1,24nov2014,Spouse,--,Purchase,50000,15000,,.000192456,.003849115,,,,4.0599999
Joseph ManchinIii,1,1,24nov2014,Spouse,--,Purchase,15000,1000,,.000192456,.003849115,,,,1
Roger Wicker,0,1,17nov2014,Spouse,--,Sale,15000,1000,,-.024032825,.001758499,,,,1
Pat Roberts,0,1,17nov2014,Spouse,KSU,Sale,15000,1000,,-.024032825,.001758499,,-.110977564,-.086944739,1
Pat Roberts,0,1,17nov2014,Spouse,KSU,Sale,15000,1000,,-.024032825,.001758499,,-.110977564,-.086944739,1
Benjamin Cardin,1,1,17nov2014,Self,NGG,Sale,15000,1000,,-.024032825,.001758499,,-.086874924,-.062842099,1
Benjamin Cardin,1,1,17nov2014,Joint,OLN,Sale,15000,1000,,-.024032825,.001758499,,-.129695532,-.105662707,1
Benjamin Cardin,1,1,17nov2014,Self,MET,Sale,15000,1000,,-.024032825,.001758499,,-.051568726,-.027535901,1
Richard Burr,0,1,17nov2014,,,,,,,-.024032825,.001758499,,,,
Angus King,,1,14nov2014,Spouse,--,Purchase,50000,15000,,-.017386208,-.012307091,,,,4.0599999
